UserID;Location;Age
25225;houston, texas, usa;55
25226;centerville, iowa, usa;59
25227;londonderry, vermont, usa;21
25228;miami, florida, usa;53
25232;coquitlam, british columbia, canada;43
25234;syracuse, new york, usa;16
25236;wollongong, australian capital territory, australia;52
25237;canton, pennsylvania, usa;22
25238;maplewood, new jersey, usa;44
25239;christchurch, canterbury, new zealand;39
25241;sacramento, california, usa;31
25242;napa, california, usa;14
25243;exeter, england, united kingdom;54
25244;farmington, arkansas, usa;40
25245;edson, alberta, canada;25
25246;winsford, england, united kingdom;33
25248;charleston, south carolina, usa;60
25249;minneapolis, minnesota, usa;29
25251;saint louis, missouri, usa;29
25252;rutland, vermont, usa;37
25253;manchester, connecticut, usa;47
25255;durban, kwa zulu natal, south africa;14
25256;tucson, arizona, usa;63
25257;mason, tennessee, usa;15
25259;dundas, ontario, canada;61
25261;skokie, illinois, usa;67
25262;willoughby hills, ohio, usa;46
25264;monrovia, maryland, usa;35
25265;paris, paris, france;20
25268;seattle, washington, usa;29
25272;fayetteville, georgia, usa;53
25274;windsor, connecticut, usa;37
25277;northants, england, united kingdom;34
25278;boston, massachusetts, usa;35
25279;cape cod, massachusetts, usa;42
25280;west kingston,, rhode island, usa;45
25281;ottawa, ontario, canada;34
25282;yucaipa, california, usa;45
25286;boca raton, florida, usa;40
25288;ottawa, ontario, canada;35
25289;santa rosa, california, usa;21
25290;mesquite, texas, usa;38
25291;lewis center, ohio, usa;41
25292;elkview, west virginia, usa;23
25295;cleveland, ohio, usa;44
25299;royston, british columbia, canada;57
25300;fairmount, illinois, usa;55
25301;grand marais, minnesota, usa;61
25302;nitra, north carolina, slovakia;14
25303;winterthur, zurich, switzerland;24
25304;florence, south carolina, usa;34
25306;delhi, delhi, india;22
25312;toronto, ontario, canada;23
25313;lithgow, new south wales, australia;32
25314;orlando, florida, usa;26
25315;gõ▓┤ringen, baden-wrtemberg, germany;21
25316;cincinnati, ohio, usa;32
25317;new orleans, louisiana, usa;24
25319;sydney, new south wales, australia;39
25323;silver cliff, wisconsin, usa;41
25324;wien, wien, austria;26
25326;bilbo, bizkaia, spain;31
25327;sydney, new south wales, australia;41
25328;medford, new york, usa;24
25329;roma, lazio, italy;22
25330;madrid, madrid, spain;22
25331;rome, lazio, italy;33
25335;barreiro, barreiro, portugal;28
25336;bissau, n/a, guinea-bissau;39
25337;london, england, united kingdom;20
25345;paredes de coura, paredesdecoura, portugal;40
25347;ayranikudi, kerala, india;33
25349;valencia, valencia, spain;25
25350;apple valley, minnesota, usa;27
25352;nanaimo, british columbia, canada;42
25353;nrnberg, bayern, germany;35
25354;dallas, texas, usa;43
25359;poway, california, usa;38
25360;karlsruhe, baden-wuerttemberg, germany;53
25363;isahaya, nagasaki, japan;39
25364;los angeles, california, usa;33
25369;atlanta, georgia, usa;33
25370;clinton, new york, usa;49
25371;derby, england, united kingdom;32
25372;encinitas, california, usa;59
25375;windsor, ontario, canada;35
25376;ann arbor, michigan, usa;55
25377;bon accord, alberta, canada;50
25378;norwich, england, united kingdom;40
25380;state college, pennsylvania, usa;40
25384;wilson, north carolina, usa;46
25385;manchester, lancashire, united kingdom;53
25386;richmond, virginia, usa;69
25387;levittown, pennsylvania, usa;40
25389;katy, texas, usa;58
25390;lynnwood, washington, usa;40
25393;lincoln, england, united kingdom;36
25394;irving, texas, usa;31
25395;moyock, north carolina, usa;65
25397;wheaton, illinois, usa;67
25398;olympia, washington, usa;43
25399;maryland heights, missouri, usa;35
25401;leicester, england, united kingdom;29
25402;westminster, colorado, usa;67
25404;noain, navarra, spain;33
25406;cary, north carolina, usa;53
25408;college park, georgia, usa;65
25409;la mesa, california, usa;31
25411;san jose, california, usa;34
25412;madison, wisconsin, usa;49
25414;houston, texas, usa;28
25415;huntington beach, california, usa;40
25416;levittown, new york, usa;16
25417;brooklyn, new york, usa;29
25419;adelaide, south australia, australia;16
25420;richmond, virginia, usa;40
25421;zaragoza, aragon, spain;30
25423;st. paul, minnesota, usa;34
25424;sunapee, new hampshire, usa;62
25426;jammu & kashmir, srinager, india;22
25427;jeddah, jeddah, saudi arabia;35
25429;pordenone, friuli venezia giulia, italy;23
25430;beddau, rhondda cynon taff, wales;56
25431;bilbao, vizcaya, spain;44
25432;syracuse, new york, usa;27
25433;bilbao, pais vasco, spain;53
25436;chambery, savoie, france;30
25437;ormskirk, england, united kingdom;27
25439;commerce, michigan, usa;35
25440;highland park, illinois, usa;60
25441;monterrey, monterrey, mexico;26
25443;pescara, abruzzo, italy;33
25445;santa marinella (rm), lazio, italy;32
25446;croydon, victoria, australia;78
25447;adelaide, south australia, australia;39
25449;canberra, australian capital territory, australia;39
25450;sydney, new south wales, australia;24
25452;simpsonville, kentucky, usa;44
25453;anchorage, alaska, usa;33
25455;indianapolis, indiana, usa;31
25456;spokane, washington, usa;46
25457;bursa, n/a, turkey;15
25459;portland, oregon, usa;46
25460;sabadell, nevada, spain;17
25464;mÚñín, ile de france, france;41
25465;phelps, kentucky, usa;25
25466;toulouse, midi-pyrÚ«®es, france;33
25467;stoke on trent, england, united kingdom;57
25469;currumbin, qld, australia;32
25470;wannweil, baden-wuerttemberg, germany;43
25471;silver spring, maryland, usa;39
25473;nashville, tennessee, usa;75
25475;garner, north carolina, usa;74
25476;barry, wales, united kingdom;52
25478;strasbourg, alsace, france;34
25479;fenwick, scotland, united kingdom;60
25481;china, massachusetts, china;17
25482;south windsor, connecticut, usa;67
25483;grays, n/a, united kingdom;48
25484;madison, wisconsin, usa;58
25486;hazlehurst, mississippi, usa;62
25488;los angeles, california, usa;64
25489;christchurch, canterbury, new zealand;48
25490;ashburn, virginia, usa;59
25493;toronto, ontario, canada;49
25496;melbourne, victoria, australia;17
25497;canton, michigan, usa;21
25505;springfield, oregon, usa;67
25508;brooklyn, new york, usa;30
25509;providence, rhode island, usa;23
25510;virginia beach, virginia, usa;42
25511;new york city, new york, usa;51
25512;norwich, norfolk, united kingdom;59
25513;kingston beach, tasmania, australia;71
25514;antwerp, antwerp, belgium;34
25515;hagerstown, maryland, usa;66
25516;kansas city, missouri, usa;54
25521;crawfordville, florida, usa;24
25522;groton, new york, usa;54
25525;konstanz, baden-wuerttemberg, germany;22
25527;seattle, washington, usa;40
25528;ottawa, ontario, canada;31
25529;londonderry, new hampshire, usa;46
25532;thornton, ontario, canada;51
25533;derby, derbyshire, united kingdom;38
25534;k´┐¢´┐¢ nordrhein-westfalen, germany;56
25535;london, england, united kingdom;35
25538;glenrothes, scotland, united kingdom;47
25540;rio de janeiro, rio de janeiro, brazil;23
25541;sydney, new south wales, australia;43
25542;velden, kaernten, austria;63
25544;melbourne, victoria, australia;35
25545;hollsopple, pennsylvania, usa;33
25546;chinook, montana, usa;42
25547;new plymouth, taranaki, new zealand;54
25550;n. olmsted, ohio, usa;17
25552;orlando, florida, usa;78
25555;hull, england, united kingdom;50
25556;s. roxana, illinois, usa;24
25558;bristol, england, united kingdom;27
25559;hood river, oregon, usa;27
25561;atlanta, georgia, usa;60
25562;reading, england, united kingdom;36
25567;fairhope, alabama, usa;17
25568;columbia, missouri, usa;52
25570;peoria, illinois, usa;53
25572;waterford, michigan, usa;42
25575;seattle, washington, usa;56
25579;san diego, california, usa;54
25582;livermore falls, maine, usa;71
25584;birmingham, michigan, usa;55
25586;beaulieu sousparthenay, n/a, france;30
25587;liberty, missouri, usa;20
25588;renton, washington, usa;47
25589;des plaines, illinois, usa;52
25591;bolton, england, united kingdom;60
25592;walnut creek, california, usa;73
25593;san diego, california, usa;83
25594;warminster, pennsylvania, usa;43
25600;angleton, texas, usa;43
25601;gilbert, arizona, usa;41
25603;hamburg, hamburg, germany;28
25605;portland, oregon, usa;55
25608;chesterfield, missouri, usa;18
25609;alliston, ontario, canada;57
25611;greenville, texas, usa;54
25613;livermore, california, usa;43
25616;plano, texas, usa;66
25617;altadena, california, usa;39
25619;newburgh, new york, usa;58
25626;swansea, wales, united kingdom;35
25627;dunedin, otago, new zealand, new zealand;20
25628;sydney, new south wales, australia;22
25629;seattle, washington, usa;31
25630;moving, moving, usa;46
25631;crewe, cheshire, united kingdom;73
25632;christchurch, n/a, new zealand;55
25633;madrid, comunidad de madrid, spain;37
25634;mission viejo, california, usa;23
25635;millis, massachusetts, usa;24
25636;lincolnshire, england, united kingdom;48
25639;remsen, iowa, usa;52
25642;douglas, wyoming, usa;16
25645;madison, alabama, usa;45
25647;rockford, illinois, usa;14
25648;tonawanda, new york, usa;61
25649;m´┐¢´┐¢engladbach, nordrhein-westfalen, germany;18
25652;vancouver, british columbia, canada;52
25653;abingdon, virginia, usa;47
25655;crewe, cheshire, united kingdom;23
25656;minneapolis, minnesota, usa;51
25657;bangor, n/a, ireland;22
25658;avon park, florida, usa;68
25660;carrollton, texas, usa;68
25663;hamilton, hawaii, new zealand;38
25665;southbury, connecticut, usa;71
25666;arapahoe, north carolina, usa;63
25668;hampstead, maryland, usa;52
25671;portsmouth, hampshire, united kingdom;47
25672;ottawa, ontario, canada;14
25675;dunbartonshire, scotland, united kingdom;32
25676;englewood, colorado, usa;41
25681;renton, washington, usa;57
25685;greenwood, indiana, usa;7
25686;bilbo, bizkaia, spain;21
25691;katy, texas, usa;36
25693;g´┐¢´┐¢org, n/a, sweden;37
25694;iowa city, iowa, usa;53
25695;albq, new mexico, usa;32
25696;karachi, khi, pakistan;35
25699;fort pierce, florida, usa;57
25701;paris, n/a, france;26
25702;clamart, california, france;40
25703;paris, paris, france;23
25704;sana`a, alabama, yemen;49
25705;gresham, oregon, usa;39
25706;el cajon, california, usa;56
25707;washington, dc, usa;28
25708;vise, liÞºÑ, belgium;25
25712;london, england, united kingdom;21
25713;chandernagore, west bengal, india;73
25717;lugano, ticino, switzerland;20
25718;torri di quartesolo (vi), veneto, italy;18
25721;reggio emilia, emilia romagna, italy;28
25724;ringgold, georgia, usa;31
25726;ringwood, victoria, australia;40
25731;viareggio, toscana, italy;24
25732;tempe, arizona, usa;64
25734;york, england, united kingdom;51
25735;storrs, connecticut, usa;48
25736;albuquerque, new mexico, usa;15
25737;glasgow, scotland, united kingdom;43
25740;kersey, colorado, usa;51
25743;windsor, england, united kingdom;77
25746;the villages, florida, usa;74
25750;ludwigshafen, rheinland-pfalz, germany;37
25751;st. paul, minnesota, usa;14
25752;modena, emilia romagna, italy;30
25753;braga, braga, portugal;23
25754;90461 nrnberg, bayern, germany;31
25755;sydney, new south wales, australia;25
25756;cumbernauld, scotland, united kingdom;39
25757;gie▀Ñn, hessen,;22
25760;pasadena, maryland, usa;26
25761;brookline, massachusetts, usa;55
25762;kottayam, kerala, india;39
25764;laverton, victoria, australia;23
25767;chicago, illinois, usa;29
25768;toodyay, western australia, australia;34
25769;sydney, new south wales, australia;28
25771;london, alabama, united kingdom;28
25772;bothell, washington, usa;36
25774;lara, victoria, australia;34
25776;wellendingen, baden-wrttemberg,;29
25777;hamburg, n/a, germany;31
25778;wien, wien, austria;31
25780;mnchen, bayern, germany;24
25781;southampton, england, united kingdom;29
25782;ingolstadt, bayern, germany;30
25783;sao paulo, n/a, brazil;23
25784;tbingen, baden-wuerttemberg, germany;34
25785;tbingen, baden-wuerttemberg, germany;37
25787;altamonte springs, florida, usa;56
25789;xianning, hubei, china;20
25790;arlington, texas, usa;55
25792;edmonton, alberta, canada;29
25793;christchurch, canterbury, new zealand;47
25794;tallahasse, florida, usa;20
25796;washingtonville, new york, usa;50
25797;oakland, california, usa;28
25798;perth, western australia, australia;27
25799;shanghai, shanghai, china;21
25800;brooklyn, new york, usa;17
25801;lyon, rhone-alpes, france;25
25802;philadelphia, pennsylvania, usa;61
25805;quezon city, metro manila, philippines;29
25806;west harrison, indiana, usa;17
25807;perth, western australia, australia;25
25811;henderson, nevada, usa;70
25812;harrow, ontario, canada;42
25815;gisborne, n/a, new zealand;14
25818;niagara falls, ontario, canada;33
25821;wayne, new jersey, usa;18
25822;portland, oregon, usa;30
25824;melbourne, victoria, australia;31
25827;austin, texas, usa;33
25828;haworth, west yorkshire, united kingdom;29
25829;calicut, kerala, india;27
25830;nuernberg, bayern, germany;29
25831;barcelona, catalunya, spain;25
25832;barcelona, catalunya, spain;25
25834;las vegas, nevada, usa;34
25835;orlando, florida, usa;31
25837;saginaw, michigan, usa;25
25839;perth, western australia, australia;20
25840;kamloops, british columbia, canada;25
25841;cascade, wisconsin, usa;66
25842;bras´┐¢a, distrito federal, brazil;21
25843;lake ozark, missouri, usa;76
25845;reading, england, united kingdom;42
25850;mastic beach, new york, usa;50
25851;rockland, maine, usa;32
25853;edinburgh, scotland, united kingdom;24
25857;calgary, alberta, canada;33
25858;findlay, ohio, usa;41
25859;legnano, lombardia, italy;28
25861;los angeles, calabria, usa;30
25865;canada, prince edward island, canada;16
25867;rixensart, brabant wallon, belgium;28
25868;cardiff, wales, united kingdom;36
25872;dallas, texas, usa;25
25874;jakarta timur, dki jakarta, indonesia;29
25875;lyon, rhone-alpes, france;44
25876;bern, be, switzerland;26
25877;telford, england, united kingdom;27
25880;jackson, mississippi, usa;51
25881;adelaide, south australia, australia;25
25882;roma, lazio, italy;37
25885;empoli, toscana, italy;36
25886;alcobendas, madrid, spain;20
25887;seattle, washington, usa;35
25888;barcelona, catalunya, spain;33
25892;mß¼íga, mß¼íga, spain;23
25893;merseburg, sachsen-anhalt, germany;23
25894;bend, oregon, usa;41
25896;aveiro, aveiro, portugal;25
25899;weslaco, texas, usa;22
25901;vicksburg, mississippi, usa;33
25904;carmel, indiana, usa;16
25906;san bartolome (lanzarote), las palmas, spain;43
